gene_id,assigned_peaks
iqcc,"['13-33290871-33291329', '13-33291903-33292102', '13-33293272-33293582', '13-33294698-33295447', '13-33295682-33296194', '13-33296605-33297275', '13-33297863-33299035', '13-33299935-33300727', '13-33303645-33304657', '13-33305575-33306141', '13-33307117-33307740']"
dcdc2b,"['13-33294698-33295447', '13-33295682-33296194', '13-33296605-33297275', '13-33297863-33299035', '13-33299935-33300727', '13-33303645-33304657', '13-33305575-33306141', '13-33307117-33307740', '13-33308264-33308570', '13-33310293-33312361']"
tmem234,"['13-33308264-33308570', '13-33310293-33312361', '13-33314977-33315347', '13-33316711-33317612', '13-33318226-33318559', '13-33320096-33320921', '13-33321197-33321548', '13-33321845-33322304']"
si:dkey-71p21.13,"['13-33314977-33315347', '13-33316711-33317612', '13-33318226-33318559', '13-33320096-33320921', '13-33321197-33321548', '13-33321845-33322304', '13-33327764-33329738', '13-33330585-33331318']"
zgc:172120,"['13-33354156-33354871', '13-33355958-33356636', '13-33356749-33357167', '13-33357653-33358207', '13-33359274-33359720', '13-33360105-33360991', '13-33361784-33362433', '13-33363117-33363446', '13-33364078-33364377', '13-33367394-33367647', '13-33367903-33369096', '13-33370333-33370565', '13-33370795-33371709']"
brf1a,"['13-33359274-33359720', '13-33360105-33360991', '13-33361784-33362433', '13-33363117-33363446', '13-33364078-33364377', '13-33367394-33367647', '13-33367903-33369096', '13-33370333-33370565', '13-33370795-33371709', '13-33371773-33372367', '13-33372909-33373381', '13-33373501-33373919', '13-33375603-33376049', '13-33377319-33377668', '13-33377803-33378286']"
btbd6a,"['13-33391365-33392735', '13-33394403-33395504', '13-33396029-33396296', '13-33398167-33400020', '13-33402068-33402549', '13-33403277-33404158', '13-33406194-33407233', '13-33407669-33409530']"
ftr80,"['13-33441001-33442052', '13-33442333-33443082', '13-33444582-33444781', '13-33444858-33445330', '13-33447039-33447605', '13-33447968-33448312', '13-33448890-33449378', '13-33450274-33451505', '13-33453446-33453914', '13-33455121-33455320']"
ftr81,"['13-33453446-33453914', '13-33455121-33455320', '13-33461703-33462290', '13-33463079-33463683', '13-33464170-33464951', '13-33466937-33467887', '13-33470108-33470315']"
jag2a,"['13-33478130-33478780', '13-33479301-33480248', '13-33481750-33482085', '13-33482166-33482703', '13-33484816-33485175', '13-33485696-33485903', '13-33487102-33488000', '13-33488199-33489601', '13-33492096-33493065', '13-33493915-33494710', '13-33495338-33496245']"
cfl1l,"['13-33599267-33600441', '13-33600872-33601606', '13-33601690-33602011', '13-33602391-33602961', '13-33603938-33604459', '13-33604712-33604956', '13-33606379-33608740', '13-33611025-33611725', '13-33611815-33612480', '13-33614596-33615018', '13-33615813-33616144']"
rrbp1a,"['13-33630226-33631048', '13-33631204-33632179', '13-33633284-33633966', '13-33634219-33634657', '13-33635393-33635919', '13-33636146-33636786', '13-33638326-33639252', '13-33639650-33640046', '13-33642288-33642553', '13-33643767-33645384']"
snx5,"['13-33648868-33649372', '13-33650525-33651416', '13-33651714-33651969', '13-33654369-33656342', '13-33661616-33662564']"
mgme1,"['13-33648868-33649372', '13-33650525-33651416', '13-33651714-33651969', '13-33654369-33656342', '13-33661616-33662564']"
si:dkey-76k16.6,"['13-33654369-33656342', '13-33661616-33662564', '13-33664909-33665794', '13-33666403-33666841', '13-33666973-33667182', '13-33667441-33668003', '13-33669601-33670323', '13-33671102-33672257']"
si:dkey-76k16.5,"['13-33661616-33662564', '13-33664909-33665794', '13-33666403-33666841', '13-33666973-33667182', '13-33667441-33668003', '13-33669601-33670323', '13-33671102-33672257', '13-33675012-33675767', '13-33676149-33676711']"
zgc:163030,"['13-33664909-33665794', '13-33666403-33666841', '13-33666973-33667182', '13-33667441-33668003', '13-33669601-33670323', '13-33671102-33672257', '13-33675012-33675767', '13-33676149-33676711', '13-33677155-33678314', '13-33679656-33680263', '13-33680560-33680794']"
cst3,"['13-33675012-33675767', '13-33676149-33676711', '13-33677155-33678314', '13-33679656-33680263', '13-33680560-33680794', '13-33682775-33683026', '13-33683366-33684060', '13-33686608-33686811', '13-33687148-33687442', '13-33688014-33688681', '13-33689674-33689953', '13-33690177-33690695', '13-33691878-33692802']"
ephx5,"['13-33679656-33680263', '13-33680560-33680794', '13-33682775-33683026', '13-33683366-33684060', '13-33686608-33686811', '13-33687148-33687442', '13-33688014-33688681', '13-33689674-33689953', '13-33690177-33690695', '13-33691878-33692802', '13-33693512-33694292', '13-33694850-33695260', '13-33695895-33696645', '13-33696729-33697369']"
mad2l1bp,"['13-33691878-33692802', '13-33693512-33694292', '13-33694850-33695260', '13-33695895-33696645', '13-33696729-33697369', '13-33699890-33700776', '13-33703163-33703381', '13-33703676-33704292', '13-33706735-33707179', '13-33709270-33709707']"
macrod2,"['13-33694850-33695260', '13-33695895-33696645', '13-33696729-33697369', '13-33699890-33700776', '13-33703163-33703381', '13-33703676-33704292', '13-33706735-33707179', '13-33709270-33709707', '13-33713113-33713643']"
flrt3,"['13-33813300-33814454', '13-33815797-33816119', '13-33816724-33818014', '13-33818210-33818866', '13-33819376-33821539', '13-33822094-33822798', '13-33824209-33825213', '13-33825628-33826542', '13-33829414-33829753', '13-33830298-33831078']"
kif16bb,"['13-34676225-34676700', '13-34678466-34679050', '13-34681633-34682376', '13-34682593-34683755', '13-34684678-34685398', '13-34688690-34690294', '13-34692410-34693116']"
tasp1,"['13-34681633-34682376', '13-34682593-34683755', '13-34684678-34685398', '13-34688690-34690294', '13-34692410-34693116', '13-34694633-34695072', '13-34696074-34696273', '13-34697539-34697842']"
ism1,"['13-34785051-34785647', '13-34786989-34787305', '13-34787659-34788073', '13-34789749-34790725', '13-34791451-34791955', '13-34792519-34793871', '13-34794998-34795546', '13-34795636-34796116', '13-34797246-34798052', '13-34799525-34799854', '13-34800650-34800978', '13-34801988-34802927']"
sptlc3,"['13-34848737-34849252', '13-34850677-34851190', '13-34853159-34854042', '13-34854825-34855051', '13-34855553-34856208', '13-34857375-34858836', '13-34860714-34861258', '13-34863026-34863831', '13-34865991-34866382']"
btbd3b,"['13-35043172-35043563', '13-35045139-35045338', '13-35047422-35048411', '13-35049115-35049944', '13-35051455-35052586', '13-35053232-35053607', '13-35056951-35057287', '13-35060551-35061330']"
jag1b,"['13-35332061-35332821', '13-35335175-35336090', '13-35336954-35337845', '13-35338894-35340058', '13-35340302-35342065', '13-35342375-35343262', '13-35345848-35346818', '13-35348649-35349128']"
slx4ip,"['13-35463240-35464345', '13-35466235-35466623', '13-35468920-35469763', '13-35470088-35470735', '13-35471868-35472923', '13-35474242-35475409', '13-35478483-35478947', '13-35480813-35481640']"
mkks,"['13-35463240-35464345', '13-35466235-35466623', '13-35468920-35469763', '13-35470088-35470735', '13-35471868-35472923', '13-35474242-35475409', '13-35478483-35478947', '13-35480813-35481640']"
srd5a2b,"['13-35489025-35489688', '13-35490511-35490841', '13-35492984-35493188', '13-35493862-35494206', '13-35495392-35496435', '13-35497264-35497895', '13-35500174-35500666', '13-35501219-35501418', '13-35501625-35502263', '13-35503219-35504401', '13-35504765-35505052', '13-35505398-35505646']"
memo1,"['13-35518983-35519249', '13-35519513-35520164', '13-35521915-35522299', '13-35524325-35525275', '13-35526094-35529065', '13-35531668-35532231', '13-35532285-35533270', '13-35534388-35535805']"
wdr27,"['13-35518983-35519249', '13-35519513-35520164', '13-35521915-35522299', '13-35524325-35525275', '13-35526094-35529065', '13-35531668-35532231', '13-35532285-35533270', '13-35534388-35535805', '13-35537243-35538181', '13-35538213-35538412']"
thbs2a,"['13-35626900-35627099', '13-35629119-35629624', '13-35633024-35633381', '13-35634270-35636310', '13-35637567-35638486', '13-35639013-35639641', '13-35639762-35640620', '13-35640796-35641960', '13-35642600-35642920', '13-35644000-35644641']"
psme4a,"['13-35680008-35681132', '13-35681749-35682356', '13-35682854-35683854', '13-35684859-35685693', '13-35686161-35686622', '13-35687949-35688241', '13-35688639-35689010', '13-35689415-35691199', '13-35695045-35695636', '13-35695964-35696385', '13-35697632-35699021']"
gpr75,"['13-35737449-35737682', '13-35738328-35738992', '13-35739262-35739526', '13-35739864-35740392', '13-35741173-35741670', '13-35745440-35749142', '13-35750956-35752065', '13-35753359-35753600']"
erlec1,"['13-35750956-35752065', '13-35753359-35753600', '13-35755221-35756283', '13-35757119-35758041', '13-35758966-35760002', '13-35760330-35761166', '13-35764759-35766027', '13-35768971-35769757']"
agpat4,"['13-35757119-35758041', '13-35758966-35760002', '13-35760330-35761166', '13-35764759-35766027', '13-35768971-35769757', '13-35770271-35771168', '13-35772831-35773071', '13-35774599-35774832']"
map3k4,"['13-35837269-35837815', '13-35839361-35839870', '13-35841081-35842749', '13-35844106-35845248', '13-35848566-35849441', '13-35850548-35851447', '13-35852202-35852930']"
kcnk1b,"['13-35848566-35849441', '13-35850548-35851447', '13-35852202-35852930', '13-35855506-35855750', '13-35855799-35857039', '13-35857540-35857868', '13-35863191-35864360']"
tacc3,"['13-35882887-35883327', '13-35888584-35889545', '13-35890733-35891092', '13-35891339-35892467', '13-35893768-35894345', '13-35895775-35896258', '13-35897398-35898065', '13-35899316-35899681', '13-35900566-35901403']"
mfsd2aa,"['13-35882887-35883327', '13-35888584-35889545', '13-35890733-35891092', '13-35891339-35892467', '13-35893768-35894345', '13-35895775-35896258', '13-35897398-35898065', '13-35899316-35899681', '13-35900566-35901403']"
mycla,"['13-35899316-35899681', '13-35900566-35901403', '13-35904876-35905322', '13-35906396-35908518', '13-35911003-35911814', '13-35912095-35912959', '13-35913551-35914451', '13-35914681-35914958', '13-35916470-35916773', '13-35917007-35917317']"
si:ch211-67f13.7,"['13-35947338-35947666', '13-35950098-35950962', '13-35953011-35953670', '13-35955136-35956430', '13-35957181-35957380', '13-35960224-35960795', '13-35960995-35961670', '13-35962844-35963723']"
zgc:153911,"['13-35969925-35971466', '13-35973145-35974108', '13-35975345-35976083', '13-35976700-35977193', '13-35978451-35980019', '13-35984072-35984888', '13-35985365-35986829']"
si:dkey-157l19.2,"['13-36027768-36028922', '13-36031515-36032168', '13-36033994-36034900', '13-36035286-36035563', '13-36037210-36038156', '13-36038533-36039349', '13-36039562-36040414', '13-36041124-36042144', '13-36043375-36044395', '13-36044845-36045839']"
lgmn,"['13-36041124-36042144', '13-36043375-36044395', '13-36044845-36045839', '13-36046725-36047634', '13-36048487-36048999', '13-36049809-36051127', '13-36051703-36052062', '13-36052069-36052281', '13-36052560-36053104', '13-36054303-36055166', '13-36057582-36057781', '13-36059631-36059874']"
pcnx1,"['13-36127937-36128825', '13-36129150-36129954', '13-36132069-36132890', '13-36133514-36135072', '13-36135291-36135512', '13-36140577-36142065']"
med6,"['13-36132069-36132890', '13-36133514-36135072', '13-36135291-36135512', '13-36140577-36142065', '13-36145404-36146766', '13-36149645-36150328']"
map3k9,"['13-36174990-36175454', '13-36175686-36176442', '13-36177202-36177750', '13-36179493-36179851', '13-36183696-36185030', '13-36189738-36190057', '13-36192653-36192862', '13-36194275-36194500']"
slc8a3,"['13-36282083-36282775', '13-36285604-36286514', '13-36287393-36288125', '13-36288579-36289112', '13-36289296-36290896', '13-36293966-36294455', '13-36294774-36295208', '13-36298192-36298953', '13-36299167-36300112']"
cox16,"['13-36309455-36310232', '13-36312104-36313487', '13-36314489-36314688', '13-36316653-36317236', '13-36317481-36317918', '13-36318125-36319631', '13-36321324-36321718', '13-36322012-36322601', '13-36323369-36323775', '13-36325121-36325320', '13-36325372-36325918', '13-36326427-36327034']"
actn1,"['13-36386425-36386909', '13-36388587-36391916', '13-36394391-36394644', '13-36395077-36395882', '13-36398200-36398624', '13-36398903-36399481', '13-36400501-36401289']"
dcaf5,"['13-36430786-36432485', '13-36433093-36433421', '13-36434256-36435199', '13-36437907-36439044', '13-36439326-36440386', '13-36443551-36444571', '13-36445520-36446332', '13-36446948-36447689']"
pacs2,"['13-36517149-36517656', '13-36518308-36519095', '13-36519321-36519901', '13-36521551-36522511', '13-36523529-36524486', '13-36525155-36526413', '13-36527725-36528259', '13-36528656-36529637', '13-36532994-36535338']"
srsf5a,"['13-36525155-36526413', '13-36527725-36528259', '13-36528656-36529637', '13-36532994-36535338', '13-36536204-36537643', '13-36542192-36542521']"
synj2bp,"['13-36556810-36557604', '13-36564233-36564578', '13-36565390-36566923', '13-36567802-36568605', '13-36568816-36569715', '13-36572440-36572930']"
lgals3a,"['13-36572440-36572930', '13-36576263-36576895', '13-36578525-36579493', '13-36581691-36582556', '13-36583201-36583412', '13-36584455-36584722', '13-36585169-36586442']"
gmfb,"['13-36576263-36576895', '13-36578525-36579493', '13-36581691-36582556', '13-36583201-36583412', '13-36584455-36584722', '13-36585169-36586442', '13-36593745-36594487']"
cnih1,"['13-36593745-36594487', '13-36595280-36596380', '13-36598991-36599928', '13-36603037-36603467']"
cdkn3,"['13-36613100-36613316', '13-36614458-36614730', '13-36617241-36618127', '13-36619920-36620808', '13-36621287-36622824', '13-36625348-36626278', '13-36627491-36629558']"
si:ch211-67f24.7,"['13-36613100-36613316', '13-36614458-36614730', '13-36617241-36618127', '13-36619920-36620808', '13-36621287-36622824', '13-36625348-36626278', '13-36627491-36629558']"
sos2,"['13-36655229-36656485', '13-36657470-36657712', '13-36658779-36659507', '13-36659857-36660659', '13-36662782-36664713', '13-36666820-36667528', '13-36671470-36671941', '13-36672825-36673095']"
l2hgdh,"['13-36671470-36671941', '13-36672825-36673095', '13-36674207-36674468', '13-36675172-36675669', '13-36676232-36677132', '13-36678084-36678497', '13-36679852-36681035', '13-36681298-36681534', '13-36682815-36683534', '13-36683631-36683958', '13-36686007-36686400', '13-36688531-36688919', '13-36689704-36689960']"
dmac2l,"['13-36671470-36671941', '13-36672825-36673095', '13-36674207-36674468', '13-36675172-36675669', '13-36676232-36677132', '13-36678084-36678497', '13-36679852-36681035', '13-36681298-36681534', '13-36682815-36683534', '13-36683631-36683958', '13-36686007-36686400', '13-36688531-36688919', '13-36689704-36689960']"
cdkl1,"['13-36695029-36696191', '13-36696937-36697333', '13-36698400-36699008', '13-36699636-36700267', '13-36700979-36701186', '13-36702605-36703594', '13-36706186-36706743', '13-36707445-36708237', '13-36709694-36710588', '13-36712543-36713059']"
map4k5,"['13-36753869-36754260', '13-36755509-36755906', '13-36756714-36757481', '13-36757739-36757938', '13-36760077-36760569', '13-36760853-36761968', '13-36764417-36765656', '13-36765939-36766653', '13-36768466-36769340']"
atl1,"['13-36755509-36755906', '13-36756714-36757481', '13-36757739-36757938', '13-36760077-36760569', '13-36760853-36761968', '13-36764417-36765656', '13-36765939-36766653', '13-36768466-36769340', '13-36771543-36771928', '13-36774071-36774298']"
sav1,"['13-36788263-36789266', '13-36791165-36791565', '13-36792052-36792726', '13-36795216-36795767', '13-36797457-36799043', '13-36800893-36801131', '13-36803132-36804014', '13-36804749-36805980', '13-36807371-36808193']"
nin,"['13-36836052-36836576', '13-36837682-36838195', '13-36839690-36840218', '13-36841626-36841866', '13-36842045-36842879', '13-36843686-36845190', '13-36846744-36847486', '13-36848584-36849345', '13-36850760-36851022', '13-36853641-36853920']"
pygl,"['13-36853641-36853920', '13-36855412-36855735', '13-36855927-36856129', '13-36856584-36856910', '13-36858272-36859054', '13-36861054-36861555', '13-36862443-36863227', '13-36864396-36864846', '13-36865071-36865724', '13-36869195-36870169', '13-36870793-36871395']"
