gene_id,assigned_peaks
proca1,"['15-15429769-15430401', '15-15430669-15431535', '15-15433181-15433380', '15-15434886-15435748', '15-15436054-15437006', '15-15440738-15441301', '15-15441670-15442318', '15-15444757-15445664', '15-15445753-15446283', '15-15446748-15447604', '15-15448888-15449956', '15-15450519-15451696', '15-15452153-15452675', '15-15456123-15457864', '15-15461299-15461602', '15-15462018-15462719', '15-15463196-15463885', '15-15465176-15466073']"
zgc:174895,"['15-15440738-15441301', '15-15441670-15442318', '15-15444757-15445664', '15-15445753-15446283', '15-15446748-15447604', '15-15448888-15449956', '15-15450519-15451696', '15-15452153-15452675', '15-15456123-15457864', '15-15461299-15461602', '15-15462018-15462719', '15-15463196-15463885', '15-15465176-15466073', '15-15468188-15470762', '15-15471932-15472894']"
rab34a,"['15-15450519-15451696', '15-15452153-15452675', '15-15456123-15457864', '15-15461299-15461602', '15-15462018-15462719', '15-15463196-15463885', '15-15465176-15466073', '15-15468188-15470762', '15-15471932-15472894', '15-15477030-15477394', '15-15479101-15479955', '15-15480379-15480782', '15-15480967-15481440', '15-15483047-15483789', '15-15484342-15484854', '15-15485614-15485821', '15-15487007-15487206', '15-15487843-15488766']"
nek8,"['15-15461299-15461602', '15-15462018-15462719', '15-15463196-15463885', '15-15465176-15466073', '15-15468188-15470762', '15-15471932-15472894', '15-15477030-15477394', '15-15479101-15479955', '15-15480379-15480782', '15-15480967-15481440', '15-15483047-15483789', '15-15484342-15484854', '15-15485614-15485821', '15-15487007-15487206', '15-15487843-15488766', '15-15491762-15493187', '15-15493558-15494495', '15-15495025-15495409', '15-15495642-15496184', '15-15497165-15498848']"
traf4a,"['15-15497165-15498848', '15-15504714-15505198', '15-15506479-15507591', '15-15508031-15508495', '15-15509745-15510624', '15-15511028-15511565', '15-15514631-15515097', '15-15516349-15517331', '15-15517771-15518006', '15-15518699-15519178', '15-15521857-15522588', '15-15524216-15524655', '15-15524865-15525586', '15-15526757-15527545', '15-15527908-15528595', '15-15528952-15530227', '15-15530922-15531665', '15-15531933-15532419', '15-15534582-15535463']"
si:ch211-33e4.2,"['15-15759449-15760454', '15-15761117-15761905', '15-15763241-15763460', '15-15764166-15764998', '15-15765689-15766259', '15-15768322-15768987', '15-15772897-15773567', '15-15774441-15774807', '15-15775894-15777071', '15-15778613-15779239', '15-15781853-15782852', '15-15785808-15786673', '15-15788721-15788931', '15-15790787-15791092', '15-15791434-15791643', '15-15794499-15794742', '15-15795724-15796316', '15-15798063-15798575']"
tada2a,"['15-15768322-15768987', '15-15772897-15773567', '15-15774441-15774807', '15-15775894-15777071', '15-15778613-15779239', '15-15781853-15782852', '15-15785808-15786673', '15-15788721-15788931', '15-15790787-15791092', '15-15791434-15791643', '15-15794499-15794742', '15-15795724-15796316', '15-15798063-15798575', '15-15799328-15800021', '15-15803345-15804327']"
dusp14,"['15-15836639-15836838', '15-15837998-15838438', '15-15838938-15839582', '15-15839679-15840357', '15-15844342-15844843', '15-15845823-15846496', '15-15848247-15848461', '15-15848972-15850246', '15-15853263-15854152', '15-15854864-15855252', '15-15855746-15857047', '15-15857275-15857503', '15-15858155-15858639', '15-15861053-15861974', '15-15863034-15863821', '15-15864205-15865596', '15-15867141-15867768', '15-15869887-15870248', '15-15870439-15870844', '15-15870946-15871482']"
synrg,"['15-15963793-15964755', '15-15965240-15965852', '15-15967085-15967518', '15-15968290-15969154', '15-15973150-15973546', '15-15973865-15975244', '15-15976281-15977588', '15-15978851-15979789', '15-15982041-15983709', '15-15986709-15987563', '15-15989251-15989980', '15-15991976-15992843', '15-15994786-15995714', '15-15999206-16000013', '15-16001283-16002022']"
hnf1ba,"['15-15994786-15995714', '15-15999206-16000013', '15-16001283-16002022', '15-16002255-16003749', '15-16004581-16007095', '15-16009867-16010497', '15-16011113-16011534', '15-16012129-16013173', '15-16015990-16016401', '15-16018526-16019019', '15-16022318-16022992', '15-16023251-16024417', '15-16024655-16025781', '15-16028568-16029305']"
dynll2a,"['15-16052092-16052434', '15-16052950-16053719', '15-16053964-16056245', '15-16059600-16060727', '15-16061707-16062243', '15-16062500-16063094', '15-16065451-16066111', '15-16066914-16067834', '15-16069979-16071139', '15-16074429-16074860', '15-16075490-16077264', '15-16078129-16079108', '15-16080039-16080326', '15-16083516-16084479', '15-16085923-16087029', '15-16087114-16087685', '15-16088874-16089270']"
srsf1a,"['15-16059600-16060727', '15-16061707-16062243', '15-16062500-16063094', '15-16065451-16066111', '15-16066914-16067834', '15-16069979-16071139', '15-16074429-16074860', '15-16075490-16077264', '15-16078129-16079108', '15-16080039-16080326', '15-16083516-16084479', '15-16085923-16087029', '15-16087114-16087685', '15-16088874-16089270', '15-16091817-16092021', '15-16094351-16094867', '15-16095283-16095936']"
aldoca,"['15-16101950-16102681', '15-16104656-16105886', '15-16108842-16109322', '15-16112099-16112842', '15-16113358-16114275', '15-16114983-16115204', '15-16115419-16116116', '15-16116571-16116897', '15-16119203-16120083', '15-16120536-16121683', '15-16121840-16122741', '15-16123559-16124484', '15-16127881-16128661', '15-16129983-16130621', '15-16132193-16132399', '15-16132890-16133290', '15-16133880-16134664', '15-16136161-16136626', '15-16138547-16139413', '15-16139789-16140335']"
si:ch211-259g3.4,"['15-16138547-16139413', '15-16139789-16140335', '15-16141155-16141724', '15-16141919-16142330', '15-16143935-16144345', '15-16146336-16146618', '15-16147257-16147766', '15-16148735-16149901', '15-16152251-16153257', '15-16155517-16156888', '15-16158019-16158262', '15-16160568-16160919', '15-16161186-16161822', '15-16163393-16163853', '15-16164286-16165226', '15-16167104-16167529', '15-16169312-16169947', '15-16171795-16171994', '15-16172735-16173641', '15-16175894-16176381']"
glod4,"['15-16164286-16165226', '15-16167104-16167529', '15-16169312-16169947', '15-16171795-16171994', '15-16172735-16173641', '15-16175894-16176381', '15-16176727-16178429', '15-16178973-16180298', '15-16182911-16183905', '15-16184581-16185920', '15-16187547-16188487', '15-16189765-16190046', '15-16190989-16191496', '15-16191750-16192378', '15-16194229-16195347', '15-16195808-16196468', '15-16200961-16202148']"
mrm3a,"['15-16167104-16167529', '15-16169312-16169947', '15-16171795-16171994', '15-16172735-16173641', '15-16175894-16176381', '15-16176727-16178429', '15-16178973-16180298', '15-16182911-16183905', '15-16184581-16185920', '15-16187547-16188487', '15-16189765-16190046', '15-16190989-16191496', '15-16191750-16192378', '15-16194229-16195347', '15-16195808-16196468', '15-16200961-16202148', '15-16203800-16204109']"
nxn,"['15-16305766-16306175', '15-16309339-16309765', '15-16309852-16310229', '15-16310392-16311575', '15-16315141-16315765', '15-16316606-16317083', '15-16319024-16319641', '15-16321429-16321850', '15-16322425-16322697', '15-16322921-16323814', '15-16324727-16325060', '15-16326966-16327734', '15-16330184-16330999', '15-16332301-16334326', '15-16340373-16341223', '15-16341604-16342159', '15-16342869-16343496']"
txndc17,"['15-16315141-16315765', '15-16316606-16317083', '15-16319024-16319641', '15-16321429-16321850', '15-16322425-16322697', '15-16322921-16323814', '15-16324727-16325060', '15-16326966-16327734', '15-16330184-16330999', '15-16332301-16334326', '15-16340373-16341223', '15-16341604-16342159', '15-16342869-16343496', '15-16343499-16343698', '15-16343752-16344072', '15-16345220-16345506', '15-16346693-16347286', '15-16350084-16351118']"
p2rx8,"['15-16324727-16325060', '15-16326966-16327734', '15-16330184-16330999', '15-16332301-16334326', '15-16340373-16341223', '15-16341604-16342159', '15-16342869-16343496', '15-16343499-16343698', '15-16343752-16344072', '15-16345220-16345506', '15-16346693-16347286', '15-16350084-16351118', '15-16354981-16356487', '15-16360394-16361141']"
fam222bb,"['15-16364477-16364927', '15-16365998-16367067', '15-16371440-16372219', '15-16373890-16374928', '15-16375442-16376083', '15-16377332-16378084', '15-16378633-16379613', '15-16380376-16380973', '15-16381115-16381597', '15-16382778-16384269', '15-16386810-16387603', '15-16390231-16390508', '15-16393166-16393649', '15-16395556-16396241', '15-16398080-16399879', '15-16401260-16401657']"
flot2b,"['15-16371440-16372219', '15-16373890-16374928', '15-16375442-16376083', '15-16377332-16378084', '15-16378633-16379613', '15-16380376-16380973', '15-16381115-16381597', '15-16382778-16384269', '15-16386810-16387603', '15-16390231-16390508', '15-16393166-16393649', '15-16395556-16396241', '15-16398080-16399879', '15-16401260-16401657', '15-16404110-16404953']"
galnt17,"['15-16508818-16509178', '15-16510032-16511028', '15-16511223-16512146', '15-16513469-16513804', '15-16515487-16515811', '15-16516064-16516441', '15-16518662-16519401', '15-16521188-16522358', '15-16524612-16525548', '15-16526583-16527136', '15-16528025-16528809', '15-16531797-16532996', '15-16533942-16534604', '15-16534775-16535168', '15-16535317-16536104', '15-16537002-16537201', '15-16539597-16540126', '15-16540581-16540993']"
caln1,"['15-16685275-16685780', '15-16689592-16690248', '15-16690310-16691072', '15-16692281-16693070', '15-16693406-16693872', '15-16694028-16694347', '15-16694931-16695256', '15-16695287-16695486', '15-16698524-16698753', '15-16701575-16702314', '15-16703540-16704540', '15-16707385-16708380', '15-16708699-16709441', '15-16709645-16710354', '15-16711032-16711392', '15-16717670-16718419', '15-16718650-16719267', '15-16720344-16721411', '15-16722408-16723217']"
tyw1,"['15-16853049-16853339', '15-16853801-16854143', '15-16858440-16858646', '15-16859241-16859906', '15-16860957-16861505', '15-16867214-16867738', '15-16869061-16869294', '15-16870986-16872875', '15-16873887-16874930', '15-16875975-16876676', '15-16876756-16877184', '15-16877374-16877952', '15-16878721-16879422', '15-16880240-16881242', '15-16885483-16887313', '15-16887903-16888310', '15-16890241-16891109']"
gdpd1,"['15-16867214-16867738', '15-16869061-16869294', '15-16870986-16872875', '15-16873887-16874930', '15-16875975-16876676', '15-16876756-16877184', '15-16877374-16877952', '15-16878721-16879422', '15-16880240-16881242', '15-16885483-16887313', '15-16887903-16888310', '15-16890241-16891109', '15-16893133-16893429', '15-16896509-16898084', '15-16900875-16901627', '15-16903484-16904065', '15-16904985-16905621']"
ypel2b,"['15-16878721-16879422', '15-16880240-16881242', '15-16885483-16887313', '15-16887903-16888310', '15-16890241-16891109', '15-16893133-16893429', '15-16896509-16898084', '15-16900875-16901627', '15-16903484-16904065', '15-16904985-16905621', '15-16906153-16907037', '15-16907781-16908272', '15-16909138-16909677', '15-16910536-16911055', '15-16914244-16915067']"
hip1,"['15-17005281-17005807', '15-17006256-17007020', '15-17008019-17008752', '15-17009336-17010536', '15-17011711-17011986', '15-17013320-17014223', '15-17015678-17016439', '15-17018247-17019092', '15-17020983-17022239', '15-17022609-17023424', '15-17024107-17024929', '15-17026855-17027825', '15-17028343-17029092', '15-17030316-17031063', '15-17032325-17033879', '15-17034194-17034655', '15-17040168-17040775', '15-17040981-17041936', '15-17042595-17042912', '15-17043107-17043780']"
plin2,"['15-16994188-16995055', '15-16997226-16997930', '15-16998458-16999180', '15-17001111-17001718', '15-17003689-17004794', '15-17005281-17005807', '15-17006256-17007020', '15-17008019-17008752', '15-17009336-17010536', '15-17011711-17011986', '15-17013320-17014223', '15-17015678-17016439', '15-17018247-17019092', '15-17020983-17022239', '15-17022609-17023424', '15-17024107-17024929', '15-17026855-17027825', '15-17028343-17029092']"
clptm1,"['15-17055700-17056507', '15-17058500-17059326', '15-17061531-17061968', '15-17062069-17062268', '15-17062932-17063477', '15-17064318-17064648', '15-17065508-17065768', '15-17070416-17071346', '15-17073845-17075291', '15-17076277-17076617', '15-17080575-17081629', '15-17082626-17083102', '15-17084343-17085990', '15-17089733-17090014', '15-17090455-17091480']"
mos,"['15-17080575-17081629', '15-17082626-17083102', '15-17084343-17085990', '15-17089733-17090014', '15-17090455-17091480', '15-17094490-17095668', '15-17096894-17097550', '15-17098476-17099709', '15-17100211-17101122', '15-17106465-17107136', '15-17107654-17108449', '15-17109724-17110371', '15-17111167-17111366', '15-17111683-17112236', '15-17113332-17113536', '15-17114087-17114530', '15-17117584-17118018']"
relb,"['15-17080575-17081629', '15-17082626-17083102', '15-17084343-17085990', '15-17089733-17090014', '15-17090455-17091480', '15-17094490-17095668', '15-17096894-17097550', '15-17098476-17099709', '15-17100211-17101122', '15-17106465-17107136', '15-17107654-17108449', '15-17109724-17110371', '15-17111167-17111366', '15-17111683-17112236', '15-17113332-17113536', '15-17114087-17114530', '15-17117584-17118018', '15-17120241-17120509']"
mrpl28,"['15-17120241-17120509', '15-17121000-17121703', '15-17122501-17122927', '15-17126169-17127769', '15-17129808-17130182', '15-17131211-17132059', '15-17133240-17133829', '15-17134323-17135174', '15-17135551-17136561', '15-17137813-17139026', '15-17143840-17144729', '15-17146223-17147370', '15-17148892-17149860', '15-17149916-17150715', '15-17154066-17154337', '15-17155756-17156103', '15-17156783-17157534', '15-17157809-17158008']"
cul5a,"['15-17154066-17154337', '15-17155756-17156103', '15-17156783-17157534', '15-17157809-17158008', '15-17160172-17160470', '15-17161464-17161973', '15-17162190-17162659', '15-17165445-17165969', '15-17166613-17166881', '15-17167600-17167823', '15-17169053-17170085', '15-17170938-17171199', '15-17171489-17171792', '15-17173133-17173463', '15-17174654-17175434', '15-17180756-17181268', '15-17182139-17182650', '15-17184638-17184961']"
itgae.2,"['15-17170938-17171199', '15-17171489-17171792', '15-17173133-17173463', '15-17174654-17175434', '15-17180756-17181268', '15-17182139-17182650', '15-17184638-17184961', '15-17191551-17192021', '15-17192813-17193835', '15-17197094-17197777', '15-17199774-17200607', '15-17201251-17202070', '15-17202993-17203277', '15-17205717-17206961', '15-17208266-17209585']"
itgae.1,"['15-17197094-17197777', '15-17199774-17200607', '15-17201251-17202070', '15-17202993-17203277', '15-17205717-17206961', '15-17208266-17209585', '15-17211164-17212372', '15-17213598-17214585', '15-17215813-17216957', '15-17217084-17217301', '15-17217977-17218336', '15-17219765-17220830', '15-17223389-17223727', '15-17224310-17224509', '15-17225406-17225639', '15-17226732-17227209', '15-17228543-17229217', '15-17231115-17232357', '15-17232415-17232614']"
dhx40,"['15-17243022-17243336', '15-17245075-17245678', '15-17246728-17247723', '15-17249165-17249524', '15-17249858-17251209', '15-17251788-17252436', '15-17253547-17254518', '15-17256385-17256709', '15-17257735-17258871', '15-17259019-17259659', '15-17259936-17260341', '15-17262399-17262711', '15-17263161-17263433', '15-17266296-17266835', '15-17267505-17268004', '15-17268495-17270140', '15-17270692-17270951', '15-17272570-17272989', '15-17273706-17273950', '15-17276137-17277187']"
cltcb,"['15-17266296-17266835', '15-17267505-17268004', '15-17268495-17270140', '15-17270692-17270951', '15-17272570-17272989', '15-17273706-17273950', '15-17276137-17277187', '15-17278712-17279250', '15-17279472-17280074', '15-17280235-17280703', '15-17283959-17284537', '15-17285225-17286733', '15-17287545-17288075', '15-17289696-17290022', '15-17291140-17291492', '15-17292658-17293316', '15-17295261-17295651', '15-17296622-17296961', '15-17297418-17298749', '15-17299666-17300144', '15-17302649-17303506', '15-17304422-17305919']"
vmp1,"['15-17324581-17324869', '15-17325580-17325779', '15-17325874-17326209', '15-17327293-17327640', '15-17329039-17329348', '15-17329683-17330506', '15-17331693-17332519', '15-17332900-17333777', '15-17335518-17336324', '15-17336621-17337414', '15-17338479-17339150', '15-17339669-17340658', '15-17341476-17342208', '15-17342417-17343683', '15-17345388-17345893', '15-17349137-17349640', '15-17349770-17350555', '15-17351194-17351827', '15-17352162-17352563', '15-17353875-17354697', '15-17355856-17356276', '15-17356467-17356964', '15-17357443-17358409', '15-17358690-17359466', '15-17362604-17362994']"
